id,area,translated_tw,required_tokens,translator_note
HGHU-TW-000135,角色與劇情,每位大師雕塑家都從基本的沙雕開始，並迅速超越。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000136,角色與劇情,<hgh_f c=0>「安全提示 #1：海灘球。」</hgh_f>,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000137,角色與劇情,如果你想在技術上變得熟練，沙子打包和減法過程很重要。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000138,角色與劇情,但你最好的努力可能只是把你的名字刻在沙子上，挖淺淺的護城河。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000139,角色與劇情,唉。令人失望的是，像你這樣的人無法贏得沙雕獎。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000140,角色與劇情,但我想要找到真正的寶藏，你需要篩選大量的廢物。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000141,角色與劇情,那是我老師常說的話，後來我很快就超越了他。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000142,角色與劇情,那很酷！我也喜歡沙子！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000143,角色與劇情,想輪流埋對方嗎？這很有趣。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000144,角色與劇情,我喜歡當要<hgh_f c=0>衝出來</hgh_f>的時候！！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000145,角色與劇情,哦，天哪。沙子不是給人享受的！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000146,角色與劇情,<hgh_f c=0>「不是漂浮裝置！但對遠程攻擊非常有效！」</hgh_f>,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000147,角色與劇情,這是一種嚴肅的藝術媒介，旨在激發藝術家的競爭精神！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000148,角色與劇情,例如……,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000149,角色與劇情,我即將在我的<hgh_f c=0>1:1全尺寸沙塔</hgh_f>上完成最後的修飾。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000150,角色與劇情,在頂端等我，我會給你簽名的！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000151,角色與劇情,哇！她真的很喜歡沙堡。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000152,角色與劇情,我們去看看她的這個<hgh_f c=0>沙塔</hgh_f>吧！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000153,角色與劇情,<hgh_f c=0>「按 <IB action=Interact/> 用海灘球投擲來打怪物！」</hgh_f>,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<IB action=Interact/>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000154,角色與劇情,喔！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000155,角色與劇情,你到達了我的<hgh_f c=0>沙塔</hgh_f>頂端！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000156,角色與劇情,那麼，你覺得怎麼樣？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000157,角色與劇情,天啊，真是太不可思議了！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000158,角色與劇情,我幾乎不敢相信你用沙子建造了這整個東西！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000159,角色與劇情,沒錯！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000160,角色與劇情,秘密就是我的巨型沙蟲，<hgh_f c=0>威爾伯</hgh_f>！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000161,角色與劇情,他攪動沙子，把濕沙和乾沙混合，創造出完美的稠度。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000162,角色與劇情,他用他巨大的身軀壓實塔內部，當他爬上內牆時。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000163,角色與劇情,接下來是他的專利<hgh_f c=0>壓實</hgh_f>和<hgh_f c=0>滾動</hgh_f>技術。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""</hgh_f>"",""<hgh_f c=0>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000164,角色與劇情,看著，他用重石壓實沙子，然後用他巨大的眼球<hgh_f c=0>滾動平滑</hgh_f>！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000165,角色與劇情,你可能想要讓開...,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000166,角色與劇情,他來了！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000167,角色與劇情,接下來...,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000168,角色與劇情,威爾伯？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000169,角色與劇情,你在下面還好嗎？！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000170,角色與劇情,抱歉，我想我有點得意忘形了。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000171,角色與劇情,沒關係。他會睡一覺就好的。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000172,角色與劇情,那麼，我欠你一個簽名！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000173,角色與劇情,哦，沒關係。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000174,角色與劇情,你不欠我什麼。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000175,角色與劇情,我只是很高興能幫上忙！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000176,角色與劇情,<hgh_f c=0>「安全提示 #2：個人泡泡。」</hgh_f>,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000177,角色與劇情,幫忙？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000178,角色與劇情,是啊！我一路上把一些粗糙的地方弄平了。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000179,角色與劇情,不需要謝我！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000180,角色與劇情,我最偉大的成就...,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000181,角色與劇情,我的沙雕作品...,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000182,角色與劇情,被玷污了？！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000183,角色與劇情,被一個業餘者的手？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000184,角色與劇情,不！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000185,角色與劇情,<hgh_f c=0>「每個人都有足夠的空間！」</hgh_f>,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000186,角色與劇情,喂？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000187,角色與劇情,沙堡大師小姐？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000188,角色與劇情,嗯。這很奇怪。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000189,角色與劇情,她一定是去別的地方傳播她的好心情了！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000190,角色與劇情,也許她去找<hgh_f c=0>最好的海灘</hgh_f>了，就像我一樣！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000191,角色與劇情,我會繼續找的！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000192,角色與劇情,<hgh_f c=0>「但如果沒有，按 <IB action=Dance/> 來漂浮在你自己的個人泡泡中！」</hgh_f>,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<IB action=Dance/>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000193,角色與劇情,嗯。我想我迷路了。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000194,角色與劇情,這一點也不像飛機跑道。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000195,角色與劇情,唉。<hgh_f c=0>最好的海灘</hgh_f>一定在亮片大陸的某個熱帶島嶼上！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000196,角色與劇情,要到那裡，我需要預訂一架<hgh_f c=0>島嶼跳躍</hgh_f>飛機的航班。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000197,角色與劇情,我得想辦法飛起來！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000198,角色與劇情,<hgh_f c=0>「小心不要讓你的個人泡泡撞到情感牆，或是真實的牆！」</hgh_f>,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000199,角色與劇情,嘿，女孩！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000200,角色與劇情,沒有人能從我們這裡過去！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000201,角色與劇情,是的，你最好——,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000202,角色與劇情,喔！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000203,角色與劇情,可愛的泳裝！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000204,角色與劇情,喜歡！哪裡買的？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000205,角色與劇情,是啊，你在哪裡買的？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000206,角色與劇情,這個？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000207,角色與劇情,嗯，我買不起真正的泳裝。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000208,角色與劇情,所以我就用舊眼罩做了一個。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000209,角色與劇情,最後一個說……,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000210,角色與劇情,我經常和海盜打架。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000211,角色與劇情,不會吧。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000212,角色與劇情,真是時尚前衛。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000213,角色與劇情,有這種時尚敏銳度，我說我們對她寬容點。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000214,角色與劇情,同意。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000215,角色與劇情,哦！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000216,角色與劇情,這是什麼鬼？！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000217,角色與劇情,<hgh_f c=0>「安全提示 #3：防曬霜。」</hgh_f>,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000218,角色與劇情,我們為什麼停在這裡？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000219,角色與劇情,抱歉，那是我的錯！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000220,角色與劇情,我真的需要降落，沒有其他辦法！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000221,角色與劇情,你看，我在找<hgh_f c=0>最好的海灘</hgh_f>！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000222,角色與劇情,這裡可沒有，寶貝！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000223,角色與劇情,你剛剛把我們都害慘了！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-000224,角色與劇情,砰！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
